PID,qty,Amount,CID,SalesDate
12842,3,54,12942,2021-01-04T17:09:46.886Z
12843,1,57,12943,2021-01-04T17:09:46.886Z
12844,1,36,12944,2021-01-04T17:09:46.886Z
12845,4,13,12945,2021-01-23T21:24:28.195Z
12846,1,32,12946,2021-01-23T21:24:28.195Z
12847,4,10,12947,2021-01-23T21:24:28.195Z
12848,5,19,12948,2021-01-23T21:24:28.195Z
12849,5,54,12949,2021-01-23T21:24:28.195Z
12850,5,10,12950,2021-01-23T21:24:28.195Z
12851,5,57,12951,2021-01-23T21:24:28.195Z
12852,4,29,12952,2021-01-23T21:24:28.195Z
12853,5,13,12953,2021-01-25T06:43:16.234Z
12854,3,57,12954,2021-01-25T06:43:16.234Z
12855,4,29,12955,2021-01-25T06:43:16.234Z
12856,3,13,12956,2021-02-05T03:53:50.669Z
12857,3,32,12957,2021-02-05T03:53:50.669Z
12858,2,19,12958,2021-02-05T03:53:50.669Z
12859,5,40,12959,2021-02-05T03:53:50.669Z
12860,2,36,12960,2021-02-05T03:53:50.669Z
12861,5,17,12961,2021-02-05T03:53:50.669Z
12862,2,13,12962,2021-01-07T04:40:53.616Z
12863,2,32,12963,2021-01-07T04:40:53.616Z
12864,2,10,12964,2021-01-07T04:40:53.616Z
12865,2,23,12965,2021-01-07T04:40:53.616Z
12866,2,19,12966,2021-01-07T04:40:53.616Z
12867,1,54,12967,2021-01-07T04:40:53.616Z
12868,4,40,12968,2021-01-07T04:40:53.616Z
12869,5,10,12969,2021-01-07T04:40:53.616Z
12870,5,29,12970,2021-01-07T04:40:53.616Z
12871,5,13,12971,2021-03-03T03:10:17.587Z
12872,2,32,12972,2021-03-03T03:10:17.587Z
12873,5,54,12973,2021-03-03T03:10:17.587Z
12874,1,40,12974,2021-03-03T03:10:17.587Z
12875,2,10,12975,2021-03-03T03:10:17.587Z
12876,4,57,12976,2021-03-03T03:10:17.587Z
12877,1,17,12977,2021-03-03T03:10:17.587Z
12878,1,13,12978,2021-03-03T21:04:07.968Z
12879,4,54,12979,2021-03-03T21:04:07.968Z
12880,5,40,12980,2021-03-03T21:04:07.968Z
12881,2,17,12981,2021-03-03T21:04:07.968Z
12882,4,54,12982,2021-03-21T22:37:30.662Z
12883,2,40,12983,2021-03-21T22:37:30.662Z
12884,4,10,12984,2021-03-21T22:37:30.662Z
12885,1,57,12985,2021-03-21T22:37:30.662Z
12886,4,36,12986,2021-03-21T22:37:30.662Z
12887,1,17,12987,2021-03-21T22:37:30.662Z
12888,5,29,12988,2021-03-21T22:37:30.662Z
12889,2,13,12989,2021-03-04T01:13:31.325Z
12890,2,32,12990,2021-03-04T01:13:31.325Z
12891,4,23,12991,2021-03-04T01:13:31.325Z
12892,5,19,12992,2021-03-04T01:13:31.325Z
12893,3,54,12993,2021-03-04T01:13:31.325Z
12894,3,10,12994,2021-03-04T01:13:31.325Z
12895,5,57,12995,2021-03-04T01:13:31.325Z
12896,1,29,12996,2021-03-04T01:13:31.325Z
12897,1,13,12997,2021-03-01T03:11:47.616Z
12898,5,32,12998,2021-03-01T03:11:47.616Z
12899,5,10,12999,2021-03-01T03:11:47.616Z
12900,2,23,13000,2021-03-01T03:11:47.616Z
12901,1,19,13001,2021-03-01T03:11:47.616Z
12902,5,36,13002,2021-03-01T03:11:47.616Z
12903,2,17,13003,2021-03-01T03:11:47.616Z
12904,4,29,13004,2021-03-01T03:11:47.616Z
12905,4,13,13005,2021-02-25T00:23:50.266Z
12906,5,10,13006,2021-02-25T00:23:50.266Z
12907,2,23,13007,2021-02-25T00:23:50.266Z
12908,4,19,13008,2021-02-25T00:23:50.266Z
12909,1,10,13009,2021-02-25T00:23:50.266Z
12910,1,57,13010,2021-02-25T00:23:50.266Z
12911,4,13,13011,2021-01-08T00:15:52.214Z
12912,2,32,13012,2021-01-08T00:15:52.214Z
12913,4,10,13013,2021-01-08T00:15:52.214Z
12914,5,19,13014,2021-01-08T00:15:52.214Z
12915,4,54,13015,2021-01-08T00:15:52.214Z
12916,4,40,13016,2021-01-08T00:15:52.214Z
12917,5,10,13017,2021-01-08T00:15:52.214Z
12918,4,29,13018,2021-01-08T00:15:52.214Z
12919,4,23,13019,2021-02-22T05:37:16.349Z
12920,3,19,13020,2021-02-22T05:37:16.349Z
12921,5,54,13021,2021-02-22T05:37:16.349Z
12922,4,10,13022,2021-02-22T05:37:16.349Z
12923,4,57,13023,2021-02-22T05:37:16.349Z
12924,5,17,13024,2021-02-22T05:37:16.349Z
12925,3,32,13025,2021-02-06T04:12:18.576Z
12926,2,10,13026,2021-02-06T04:12:18.576Z
12927,5,19,13027,2021-02-06T04:12:18.576Z
12928,4,54,13028,2021-02-06T04:12:18.576Z
12929,4,40,13029,2021-02-06T04:12:18.576Z
12930,5,57,13030,2021-02-06T04:12:18.576Z
12931,3,36,13031,2021-02-06T04:12:18.576Z
12932,1,17,13032,2021-02-06T04:12:18.576Z
12933,3,29,13033,2021-02-06T04:12:18.576Z
12934,1,13,13034,2021-02-12T05:02:34.714Z
12935,3,32,13035,2021-02-12T05:02:34.714Z
12936,5,10,13036,2021-02-12T05:02:34.714Z
12937,1,23,13037,2021-02-12T05:02:34.714Z
12938,4,54,13038,2021-02-12T05:02:34.714Z
12939,3,40,13039,2021-02-12T05:02:34.714Z
12940,2,36,13040,2021-02-12T05:02:34.714Z
12941,4,17,13041,2021-02-12T05:02:34.714Z
12942,2,29,13042,2021-02-12T05:02:34.714Z
12943,3,32,13043,2021-02-02T18:28:33.226Z
12944,2,23,13044,2021-02-02T18:28:33.226Z
12945,5,40,13045,2021-02-02T18:28:33.226Z
12946,5,57,13046,2021-02-02T18:28:33.226Z
12947,3,17,13047,2021-02-02T18:28:33.226Z
12948,4,29,13048,2021-02-02T18:28:33.226Z
12949,4,13,13049,2021-03-18T21:51:56.275Z
12950,5,32,13050,2021-03-18T21:51:56.275Z
12951,3,10,13051,2021-03-18T21:51:56.275Z
12952,4,54,13052,2021-03-18T21:51:56.275Z
12953,4,57,13053,2021-03-18T21:51:56.275Z
12954,5,36,13054,2021-03-18T21:51:56.275Z
12955,5,29,13055,2021-03-18T21:51:56.275Z
12956,3,13,13056,2021-01-06T15:26:54.384Z
12957,2,10,13057,2021-01-06T15:26:54.384Z
12958,1,19,13058,2021-01-06T15:26:54.384Z
12959,3,40,13059,2021-01-06T15:26:54.384Z
12960,1,57,13060,2021-01-06T15:26:54.384Z
12961,4,23,13061,2021-03-16T20:48:23.098Z
12962,1,40,13062,2021-03-16T20:48:23.098Z
12963,5,17,13063,2021-03-16T20:48:23.098Z
12964,5,29,13064,2021-03-16T20:48:23.098Z
12965,1,13,13065,2021-02-13T19:04:17.933Z
12966,1,19,13066,2021-02-13T19:04:17.933Z
12967,2,54,13067,2021-02-13T19:04:17.933Z
12968,4,10,13068,2021-02-13T19:04:17.933Z
12969,2,57,13069,2021-02-13T19:04:17.933Z
12970,2,36,13070,2021-02-13T19:04:17.933Z
12971,3,10,13071,2021-03-05T21:47:56.170Z
12972,1,23,13072,2021-03-05T21:47:56.170Z
12973,4,19,13073,2021-03-05T21:47:56.170Z
12974,1,54,13074,2021-03-05T21:47:56.170Z
12975,4,10,13075,2021-03-05T21:47:56.170Z
12976,1,29,13076,2021-03-05T21:47:56.170Z
12977,5,32,13077,2021-02-11T00:12:31.680Z
12978,2,10,13078,2021-02-11T00:12:31.680Z
12979,2,23,13079,2021-02-11T00:12:31.680Z
12980,2,40,13080,2021-02-11T00:12:31.680Z
12981,5,36,13081,2021-02-11T00:12:31.680Z
12982,1,29,13082,2021-02-11T00:12:31.680Z
12983,5,32,13083,2021-03-12T22:40:56.294Z
12984,1,19,13084,2021-03-12T22:40:56.294Z
12985,1,40,13085,2021-03-12T22:40:56.294Z
12986,1,57,13086,2021-03-12T22:40:56.294Z
12987,3,36,13087,2021-03-12T22:40:56.294Z
12988,1,17,13088,2021-03-12T22:40:56.294Z
12989,5,13,13089,2021-02-05T09:04:58.944Z
12990,4,10,13090,2021-02-05T09:04:58.944Z
12991,2,19,13091,2021-02-05T09:04:58.944Z
12992,3,54,13092,2021-02-05T09:04:58.944Z
12993,3,10,13093,2021-02-05T09:04:58.944Z
12994,2,36,13094,2021-02-05T09:04:58.944Z
12995,4,29,13095,2021-02-05T09:04:58.944Z
12996,1,13,13096,2021-01-17T04:55:53.126Z
12997,1,10,13097,2021-01-17T04:55:53.126Z
12998,4,40,13098,2021-01-17T04:55:53.126Z
12999,2,57,13099,2021-01-17T04:55:53.126Z
13000,5,36,13100,2021-01-17T04:55:53.126Z
13001,1,17,13101,2021-01-17T04:55:53.126Z
13002,1,29,13102,2021-01-17T04:55:53.126Z
13003,3,13,13103,2021-03-05T09:41:10.176Z
13004,1,32,13104,2021-03-05T09:41:10.176Z
13005,5,10,13105,2021-03-05T09:41:10.176Z
13006,1,23,13106,2021-03-05T09:41:10.176Z
13007,3,54,13107,2021-03-05T09:41:10.176Z
13008,3,40,13108,2021-03-05T09:41:10.176Z
13009,5,10,13109,2021-03-05T09:41:10.176Z
13010,1,29,13110,2021-03-05T09:41:10.176Z
13011,2,13,13111,2021-01-03T03:30:45.677Z
13012,2,10,13112,2021-01-03T03:30:45.677Z
13013,5,23,13113,2021-01-03T03:30:45.677Z
13014,1,19,13114,2021-01-03T03:30:45.677Z
13015,2,57,13115,2021-01-03T03:30:45.677Z
13016,5,29,13116,2021-01-03T03:30:45.677Z
13017,3,13,13117,2021-02-05T08:39:22.320Z
13018,1,32,13118,2021-02-05T08:39:22.320Z
13019,2,40,13119,2021-02-05T08:39:22.320Z
13020,1,13,13120,2021-02-25T06:32:58.646Z
13021,1,32,13121,2021-02-25T06:32:58.646Z
13022,4,10,13122,2021-02-25T06:32:58.646Z
13023,5,23,13123,2021-02-25T06:32:58.646Z
13024,5,54,13124,2021-02-25T06:32:58.646Z
13025,2,10,13125,2021-02-25T06:32:58.646Z
13026,3,57,13126,2021-02-25T06:32:58.646Z
13027,5,17,13127,2021-02-25T06:32:58.646Z
13028,3,13,13128,2021-01-03T09:08:50.410Z
13029,1,32,13129,2021-01-03T09:08:50.410Z
13030,4,10,13130,2021-01-03T09:08:50.410Z
13031,1,23,13131,2021-01-03T09:08:50.410Z
13032,4,19,13132,2021-01-03T09:08:50.410Z
13033,5,54,13133,2021-01-03T09:08:50.410Z
13034,3,40,13134,2021-01-03T09:08:50.410Z
13035,4,10,13135,2021-01-03T09:08:50.410Z
13036,4,57,13136,2021-01-03T09:08:50.410Z
13037,4,36,13137,2021-01-03T09:08:50.410Z
13038,5,17,13138,2021-01-03T09:08:50.410Z
13039,1,10,13139,2021-03-29T06:13:53.501Z
13040,4,10,13140,2021-03-29T06:13:53.501Z
13041,1,57,13141,2021-03-29T06:13:53.501Z
13042,4,36,13142,2021-03-29T06:13:53.501Z
13043,1,17,13143,2021-03-29T06:13:53.501Z
13044,3,29,13144,2021-03-29T06:13:53.501Z
13045,2,10,13145,2021-02-18T21:04:53.674Z
13046,1,23,13146,2021-02-18T21:04:53.674Z
13047,1,40,13147,2021-02-18T21:04:53.674Z
13048,1,57,13148,2021-02-18T21:04:53.674Z
13049,3,36,13149,2021-02-18T21:04:53.674Z
13050,5,29,13150,2021-02-18T21:04:53.674Z
13051,5,13,13151,2021-02-08T21:18:02.506Z
13052,2,32,13152,2021-02-08T21:18:02.506Z
13053,1,10,13153,2021-02-08T21:18:02.506Z
13054,4,54,13154,2021-02-08T21:18:02.506Z
13055,5,36,13155,2021-02-08T21:18:02.506Z
13056,5,29,13156,2021-02-08T21:18:02.506Z
13057,2,13,13157,2021-03-30T07:15:14.400Z
13058,1,10,13158,2021-03-30T07:15:14.400Z
13059,4,10,13159,2021-03-30T07:15:14.400Z
13060,2,36,13160,2021-03-30T07:15:14.400Z
13061,5,32,13161,2021-01-05T14:46:46.416Z
13062,1,19,13162,2021-01-05T14:46:46.416Z
13063,3,54,13163,2021-01-05T14:46:46.416Z
13064,3,40,13164,2021-01-05T14:46:46.416Z
13065,5,10,13165,2021-01-05T14:46:46.416Z
13066,1,36,13166,2021-01-05T14:46:46.416Z
13067,1,17,13167,2021-01-05T14:46:46.416Z
13068,1,29,13168,2021-01-05T14:46:46.416Z
13069,3,10,13169,2021-03-06T04:12:42.768Z
13070,5,23,13170,2021-03-06T04:12:42.768Z
13071,1,19,13171,2021-03-06T04:12:42.768Z
13072,3,40,13172,2021-03-06T04:12:42.768Z
13073,2,10,13173,2021-03-06T04:12:42.768Z
13074,4,36,13174,2021-03-06T04:12:42.768Z
13075,2,17,13175,2021-03-06T04:12:42.768Z
13076,3,13,13176,2021-01-14T01:17:47.501Z
13077,4,19,13177,2021-01-14T01:17:47.501Z
13078,4,40,13178,2021-01-14T01:17:47.501Z
13079,1,10,13179,2021-01-14T01:17:47.501Z
13080,2,17,13180,2021-01-14T01:17:47.501Z
13081,3,13,13181,2021-01-04T12:44:03.322Z
13082,2,32,13182,2021-01-04T12:44:03.322Z
13083,4,19,13183,2021-01-04T12:44:03.322Z
13084,2,54,13184,2021-01-04T12:44:03.322Z
13085,4,40,13185,2021-01-04T12:44:03.322Z
13086,1,10,13186,2021-01-04T12:44:03.322Z
13087,3,57,13187,2021-01-04T12:44:03.322Z
13088,2,36,13188,2021-01-04T12:44:03.322Z
13089,2,17,13189,2021-01-04T12:44:03.322Z
13090,3,32,13190,2021-02-27T07:01:35.674Z
13091,2,10,13191,2021-02-27T07:01:35.674Z
13092,5,23,13192,2021-02-27T07:01:35.674Z
13093,1,36,13193,2021-02-27T07:01:35.674Z
13094,2,17,13194,2021-02-27T07:01:35.674Z
13095,4,10,13195,2021-02-22T05:44:22.906Z
13096,1,54,13196,2021-02-22T05:44:22.906Z
13097,3,57,13197,2021-02-22T05:44:22.906Z
13098,4,36,13198,2021-02-22T05:44:22.906Z
13099,5,17,13199,2021-02-22T05:44:22.906Z
13100,4,32,13200,2021-02-01T04:57:00.432Z
13101,3,10,13201,2021-02-01T04:57:00.432Z
13102,2,23,13202,2021-02-01T04:57:00.432Z
13103,3,19,13203,2021-02-01T04:57:00.432Z
13104,4,54,13204,2021-02-01T04:57:00.432Z
13105,2,10,13205,2021-02-01T04:57:00.432Z
13106,2,57,13206,2021-02-01T04:57:00.432Z
13107,2,36,13207,2021-02-01T04:57:00.432Z
13108,3,13,13208,2021-01-19T14:46:10.819Z
13109,1,23,13209,2021-01-19T14:46:10.819Z
13110,5,54,13210,2021-01-19T14:46:10.819Z
13111,1,40,13211,2021-01-19T14:46:10.819Z
13112,3,36,13212,2021-01-19T14:46:10.819Z
13113,4,17,13213,2021-01-19T14:46:10.819Z
13114,1,13,13214,2021-01-27T02:52:07.219Z
13115,5,32,13215,2021-01-27T02:52:07.219Z
13116,1,23,13216,2021-01-27T02:52:07.219Z
13117,2,19,13217,2021-01-27T02:52:07.219Z
13118,1,54,13218,2021-01-27T02:52:07.219Z
13119,2,40,13219,2021-01-27T02:52:07.219Z
13120,4,36,13220,2021-01-27T02:52:07.219Z
13121,3,29,13221,2021-01-27T02:52:07.219Z
13122,4,32,13222,2021-01-11T23:58:20.381Z
13123,3,23,13223,2021-01-11T23:58:20.381Z
13124,1,19,13224,2021-01-11T23:58:20.381Z
13125,2,54,13225,2021-01-11T23:58:20.381Z
13126,3,10,13226,2021-01-11T23:58:20.381Z
13127,2,57,13227,2021-01-11T23:58:20.381Z
13128,4,36,13228,2021-01-11T23:58:20.381Z
13129,3,17,13229,2021-01-11T23:58:20.381Z
13130,1,10,13230,2021-01-04T14:50:43.325Z
13131,2,19,13231,2021-01-04T14:50:43.325Z
13132,1,54,13232,2021-01-04T14:50:43.325Z
13133,3,10,13233,2021-01-04T14:50:43.325Z
13134,3,57,13234,2021-01-04T14:50:43.325Z
13135,5,17,13235,2021-01-04T14:50:43.325Z
13136,1,13,13236,2021-01-15T18:14:02.314Z
13137,2,19,13237,2021-01-15T18:14:02.314Z
13138,2,54,13238,2021-01-15T18:14:02.314Z
13139,5,40,13239,2021-01-15T18:14:02.314Z
13140,2,10,13240,2021-01-15T18:14:02.314Z
13141,1,36,13241,2021-01-15T18:14:02.314Z
13142,4,29,13242,2021-01-15T18:14:02.314Z
13143,1,13,13243,2021-03-29T21:38:13.747Z
13144,5,19,13244,2021-03-29T21:38:13.747Z
13145,4,40,13245,2021-03-29T21:38:13.747Z
13146,2,10,13246,2021-03-29T21:38:13.747Z
13147,3,57,13247,2021-03-29T21:38:13.747Z
13148,2,32,13248,2021-02-24T12:49:44.342Z
13149,5,23,13249,2021-02-24T12:49:44.342Z
13150,2,10,13250,2021-02-24T12:49:44.342Z
13151,3,57,13251,2021-02-24T12:49:44.342Z
13152,5,13,13252,2021-02-22T23:02:56.918Z
13153,2,19,13253,2021-02-22T23:02:56.918Z
13154,5,54,13254,2021-02-22T23:02:56.918Z
13155,3,40,13255,2021-02-22T23:02:56.918Z
13156,2,10,13256,2021-02-22T23:02:56.918Z
13157,4,57,13257,2021-02-22T23:02:56.918Z
13158,5,29,13258,2021-02-22T23:02:56.918Z
13159,2,23,13259,2021-02-10T02:02:51.475Z
13160,2,40,13260,2021-02-10T02:02:51.475Z
13161,3,10,13261,2021-02-10T02:02:51.475Z
13162,1,57,13262,2021-02-10T02:02:51.475Z
13163,3,36,13263,2021-02-10T02:02:51.475Z
13164,3,17,13264,2021-02-10T02:02:51.475Z
13165,3,29,13265,2021-02-10T02:02:51.475Z
13166,3,13,13266,2021-03-14T06:27:03.802Z
13167,4,10,13267,2021-03-14T06:27:03.802Z
13168,3,23,13268,2021-03-14T06:27:03.802Z
13169,4,10,13269,2021-03-14T06:27:03.802Z
13170,4,36,13270,2021-03-14T06:27:03.802Z
13171,3,29,13271,2021-03-14T06:27:03.802Z
13172,4,10,13272,2021-02-10T19:12:05.357Z
13173,1,23,13273,2021-02-10T19:12:05.357Z
13174,1,57,13274,2021-02-10T19:12:05.357Z
13175,1,17,13275,2021-02-10T19:12:05.357Z
13176,2,13,13276,2021-02-20T16:13:17.242Z
13177,2,10,13277,2021-02-20T16:13:17.242Z
13178,2,19,13278,2021-02-20T16:13:17.242Z
13179,5,54,13279,2021-02-20T16:13:17.242Z
13180,1,10,13280,2021-02-20T16:13:17.242Z
13181,5,36,13281,2021-02-20T16:13:17.242Z
13182,3,17,13282,2021-02-20T16:13:17.242Z
13183,5,29,13283,2021-02-20T16:13:17.242Z
13184,3,32,13284,2021-01-04T10:47:49.200Z
13185,5,54,13285,2021-01-04T10:47:49.200Z
13186,5,10,13286,2021-01-04T10:47:49.200Z
13187,2,57,13287,2021-01-04T10:47:49.200Z
13188,1,29,13288,2021-01-04T10:47:49.200Z
13189,2,13,13289,2021-01-18T17:08:26.621Z
13190,5,32,13290,2021-01-18T17:08:26.621Z
13191,1,23,13291,2021-01-18T17:08:26.621Z
13192,1,19,13292,2021-01-18T17:08:26.621Z
13193,1,36,13293,2021-01-18T17:08:26.621Z
13194,5,17,13294,2021-01-18T17:08:26.621Z
13195,3,13,13295,2021-02-26T21:48:19.843Z
13196,3,32,13296,2021-02-26T21:48:19.843Z
13197,4,10,13297,2021-02-26T21:48:19.843Z
13198,1,23,13298,2021-02-26T21:48:19.843Z
13199,2,19,13299,2021-02-26T21:48:19.843Z
13200,1,10,13300,2021-02-26T21:48:19.843Z
13201,1,36,13301,2021-02-26T21:48:19.843Z
13202,1,29,13302,2021-02-26T21:48:19.843Z
13203,5,10,13303,2021-01-22T18:06:52.474Z
13204,1,23,13304,2021-01-22T18:06:52.474Z
13205,4,54,13305,2021-01-22T18:06:52.474Z
13206,4,40,13306,2021-01-22T18:06:52.474Z
13207,2,10,13307,2021-01-22T18:06:52.474Z
13208,3,13,13308,2021-03-17T07:18:28.886Z
13209,3,32,13309,2021-03-17T07:18:28.886Z
13210,1,10,13310,2021-03-17T07:18:28.886Z
13211,5,54,13311,2021-03-17T07:18:28.886Z
13212,1,40,13312,2021-03-17T07:18:28.886Z
13213,1,10,13313,2021-03-17T07:18:28.886Z
13214,2,36,13314,2021-03-17T07:18:28.886Z
13215,5,29,13315,2021-03-17T07:18:28.886Z
13216,2,10,13316,2021-03-30T21:23:15.187Z
13217,2,36,13317,2021-03-30T21:23:15.187Z
13218,4,10,13318,2021-03-14T06:48:17.856Z
13219,4,19,13319,2021-03-14T06:48:17.856Z
13220,1,54,13320,2021-03-14T06:48:17.856Z
13221,5,57,13321,2021-03-14T06:48:17.856Z
13222,3,36,13322,2021-03-14T06:48:17.856Z
13223,4,29,13323,2021-03-14T06:48:17.856Z
13224,4,13,13324,2021-01-02T17:20:22.790Z
13225,2,40,13325,2021-01-02T17:20:22.790Z
13226,3,36,13326,2021-01-02T17:20:22.790Z
13227,3,17,13327,2021-01-02T17:20:22.790Z
13228,1,32,13328,2021-03-04T19:46:42.499Z
13229,1,19,13329,2021-03-04T19:46:42.499Z
13230,2,17,13330,2021-03-04T19:46:42.499Z
13231,4,13,13331,2021-03-15T21:56:47.789Z
13232,5,10,13332,2021-03-15T21:56:47.789Z
13233,3,19,13333,2021-03-15T21:56:47.789Z
13234,2,10,13334,2021-03-15T21:56:47.789Z
13235,3,57,13335,2021-03-15T21:56:47.789Z
13236,1,36,13336,2021-03-15T21:56:47.789Z
13237,5,17,13337,2021-03-15T21:56:47.789Z
13238,3,29,13338,2021-03-15T21:56:47.789Z
13239,2,13,13339,2021-02-09T21:51:33.984Z
13240,2,23,13340,2021-02-09T21:51:33.984Z
13241,2,19,13341,2021-02-09T21:51:33.984Z
13242,2,54,13342,2021-02-09T21:51:33.984Z
13243,5,40,13343,2021-02-09T21:51:33.984Z
13244,2,57,13344,2021-02-09T21:51:33.984Z
13245,5,13,13345,2021-01-28T16:04:29.078Z
13246,5,32,13346,2021-01-28T16:04:29.078Z
13247,3,10,13347,2021-01-28T16:04:29.078Z
13248,1,54,13348,2021-01-28T16:04:29.078Z
13249,3,40,13349,2021-01-28T16:04:29.078Z
13250,1,57,13350,2021-01-28T16:04:29.078Z
13251,3,29,13351,2021-01-28T16:04:29.078Z
13252,1,32,13352,2021-02-24T17:59:50.237Z
13253,4,10,13353,2021-02-24T17:59:50.237Z
13254,2,19,13354,2021-02-24T17:59:50.237Z
13255,4,54,13355,2021-02-24T17:59:50.237Z
13256,1,57,13356,2021-02-24T17:59:50.237Z
13257,4,29,13357,2021-02-24T17:59:50.237Z
13258,1,13,13358,2021-03-13T11:13:26.774Z
13259,3,32,13359,2021-03-13T11:13:26.774Z
13260,5,54,13360,2021-03-13T11:13:26.774Z
13261,3,17,13361,2021-03-13T11:13:26.774Z
13262,2,29,13362,2021-03-13T11:13:26.774Z
13263,5,32,13363,2021-03-14T05:31:37.574Z
13264,3,10,13364,2021-03-14T05:31:37.574Z
13265,3,23,13365,2021-03-14T05:31:37.574Z
13266,4,19,13366,2021-03-14T05:31:37.574Z
13267,4,54,13367,2021-03-14T05:31:37.574Z
13268,3,36,13368,2021-03-14T05:31:37.574Z
13269,4,17,13369,2021-03-14T05:31:37.574Z
13270,4,13,13370,2021-03-15T21:10:41.174Z
13271,2,32,13371,2021-03-15T21:10:41.174Z
13272,4,10,13372,2021-03-15T21:10:41.174Z
13273,2,19,13373,2021-03-15T21:10:41.174Z
13274,5,54,13374,2021-03-15T21:10:41.174Z
13275,4,40,13375,2021-03-15T21:10:41.174Z
13276,4,36,13376,2021-03-15T21:10:41.174Z
13277,3,17,13377,2021-03-15T21:10:41.174Z
13278,1,32,13378,2021-02-28T02:48:10.138Z
13279,1,23,13379,2021-02-28T02:48:10.138Z
13280,3,19,13380,2021-02-28T02:48:10.138Z
13281,1,54,13381,2021-02-28T02:48:10.138Z
13282,2,10,13382,2021-02-28T02:48:10.138Z
13283,2,57,13383,2021-02-28T02:48:10.138Z
13284,5,17,13384,2021-02-28T02:48:10.138Z
13285,5,13,13385,2021-03-30T18:19:23.722Z
13286,1,19,13386,2021-03-30T18:19:23.722Z
13287,3,54,13387,2021-03-30T18:19:23.722Z
13288,2,40,13388,2021-03-30T18:19:23.722Z
13289,5,36,13389,2021-03-30T18:19:23.722Z
13290,3,17,13390,2021-03-30T18:19:23.722Z
13291,5,29,13391,2021-03-30T18:19:23.722Z
13292,5,13,13392,2021-01-01T18:16:43.450Z
13293,2,10,13393,2021-01-01T18:16:43.450Z
13294,5,23,13394,2021-01-01T18:16:43.450Z
13295,4,19,13395,2021-01-01T18:16:43.450Z
13296,2,40,13396,2021-01-01T18:16:43.450Z
13297,4,57,13397,2021-01-01T18:16:43.450Z
13298,3,36,13398,2021-01-01T18:16:43.450Z
13299,5,17,13399,2021-01-01T18:16:43.450Z
13300,3,13,13400,2021-02-25T13:12:23.933Z
13301,4,10,13401,2021-02-25T13:12:23.933Z
13302,4,23,13402,2021-02-25T13:12:23.933Z
13303,4,54,13403,2021-02-25T13:12:23.933Z
13304,5,10,13404,2021-02-25T13:12:23.933Z
13305,2,29,13405,2021-02-25T13:12:23.933Z
13306,3,13,13406,2021-02-11T08:47:16.483Z
13307,1,10,13407,2021-02-11T08:47:16.483Z
13308,2,23,13408,2021-02-11T08:47:16.483Z
13309,2,19,13409,2021-02-11T08:47:16.483Z
13310,4,54,13410,2021-02-11T08:47:16.483Z
13311,1,36,13411,2021-02-11T08:47:16.483Z
13312,5,29,13412,2021-02-11T08:47:16.483Z
13313,1,13,13413,2021-03-13T22:33:18.374Z
13314,1,17,13414,2021-03-13T22:33:18.374Z
13315,2,10,13415,2021-03-18T09:14:28.493Z
13316,5,23,13416,2021-03-18T09:14:28.493Z
13317,4,19,13417,2021-03-18T09:14:28.493Z
13318,5,40,13418,2021-03-18T09:14:28.493Z
13319,5,10,13419,2021-03-18T09:14:28.493Z
13320,4,57,13420,2021-03-18T09:14:28.493Z
13321,5,17,13421,2021-03-18T09:14:28.493Z
13322,4,29,13422,2021-03-18T09:14:28.493Z
13323,4,32,13423,2021-02-03T07:11:01.853Z
13324,2,10,13424,2021-02-03T07:11:01.853Z
13325,4,19,13425,2021-02-03T07:11:01.853Z
13326,1,10,13426,2021-02-03T07:11:01.853Z
13327,3,57,13427,2021-02-03T07:11:01.853Z
13328,4,36,13428,2021-02-03T07:11:01.853Z
13329,4,17,13429,2021-02-03T07:11:01.853Z
13330,2,13,13430,2021-01-04T06:00:21.686Z
13331,3,32,13431,2021-01-04T06:00:21.686Z
13332,2,40,13432,2021-01-04T06:00:21.686Z
13333,1,57,13433,2021-01-04T06:00:21.686Z
13334,2,17,13434,2021-01-04T06:00:21.686Z
13335,2,13,13435,2021-01-23T06:44:09.283Z
13336,3,32,13436,2021-01-23T06:44:09.283Z
13337,4,10,13437,2021-01-23T06:44:09.283Z
13338,2,19,13438,2021-01-23T06:44:09.283Z
13339,3,40,13439,2021-01-23T06:44:09.283Z
13340,2,10,13440,2021-01-23T06:44:09.283Z
13341,3,17,13441,2021-01-23T06:44:09.283Z
13342,2,13,13442,2021-03-18T04:08:45.946Z
13343,1,10,13443,2021-03-18T04:08:45.946Z
13344,4,54,13444,2021-03-18T04:08:45.946Z
13345,2,57,13445,2021-03-18T04:08:45.946Z
13346,5,36,13446,2021-03-18T04:08:45.946Z
13347,1,17,13447,2021-03-18T04:08:45.946Z
13348,2,13,13448,2021-01-28T06:07:04.310Z
13349,3,32,13449,2021-01-28T06:07:04.310Z
13350,2,10,13450,2021-01-28T06:07:04.310Z
13351,3,23,13451,2021-01-28T06:07:04.310Z
13352,5,19,13452,2021-01-28T06:07:04.310Z
13353,1,40,13453,2021-01-28T06:07:04.310Z
13354,4,10,13454,2021-01-28T06:07:04.310Z
13355,2,57,13455,2021-01-28T06:07:04.310Z
13356,1,13,13456,2021-03-17T08:42:26.698Z
13357,3,32,13457,2021-03-17T08:42:26.698Z
13358,5,23,13458,2021-03-17T08:42:26.698Z
